,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,SaleType,SaleCondition,train_predicted_price,SalePrice
333,334,0.725922284361662,0.3712831927722702,17.675719919954794,13.76593208660524,1.0,1.0,0.0,0.3700615452625522,0.09375081530465648,0.0,0.3583650831833354,0.5441948822855746,0.20372710578866687,0.9357697639520944,0.5971179531423054,7,3.9915166332550287,2004,2004,0.1930695369932758,0.10175620650127012,0.7451240310077519,0.5093824373091514,0.5326670269760054,16.91532839291224,0.28124598090368064,0.8604227150642699,1.0,0.2431117014681501,0.7988616595951029,0.4844312643712882,0.5119171436967562,146.14669043126688,0.7466986658418981,0.0,71.56096406063214,633.3299372330276,1.0,1.0,1.0,1.0,6.290397469017347,0.0,0.0,8.065795375109268,0.993439755709873,0.0,2,0.0,2,0.7509568515396371,0.4710952510220258,1.996577271664096,1.0,0.9033340706689312,0.3800838859766915,0.652864358519522,2004.0,0.7201724576553057,2.0,484.0,0.619193775689959,1.0,1.0,42.24570308222521,8.235430150725652,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.4198462308763044,0.3406467264013427,0.23839639174430136,205313.44,206999.0000000001
334,335,1.0,0.835276454804592,17.675719919954794,13.983828535862616,1.0,1.0,0.6133590589690368,0.3700615452625522,0.0,0.0,0.2419415683291193,0.5441948822855746,0.20372710578866687,1.0,0.9109864570094044,6,3.9915166332550287,1998,1998,0.1930695369932758,0.10175620650127012,0.7451240310077519,0.5093824373091514,0.07510859719519472,0.0,0.1511464057902108,0.8604227150642699,1.0,0.2431117014681501,0.7988616595951029,0.6584141087637657,0.5119171436967562,161.42960001049659,0.7466986658418981,0.0,25.48916237970539,459.93645532421385,1.0,0.5456464387304844,1.0,1.0,6.013239068239162,829.2997484180847,0.0,8.299681732850862,0.993439755709873,0.0,2,1.0688365163293567,3,0.7509568515396371,0.15124070732635428,2.1373693553807915,1.0,1.6882544655059455,0.3097993782641732,0.652864358519522,1998.0,1.0,2.0,472.0,0.619193775689959,1.0,1.0,27.54783422405056,9.37802127972621,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.4198462308763044,0.3406467264013427,0.23839639174430136,194699.05,191998.99999999994
335,336,0.233677226565374,0.835276454804592,21.676380973699885,21.37046081523672,0.0,1.0,0.6133590589690368,0.7588512861593052,0.06153894440969523,0.9098870146345608,0.30246020025902765,0.5441948822855746,0.20372710578866687,0.0,0.3001068753731476,5,4.679500293717144,1965,1965,0.1930695369932758,0.10175620650127012,0.5494365425635059,0.2949176977754377,0.07510859719519472,0.0,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.12276073801940103,0.7988616595951029,0.6584141087637657,0.3045690368593552,216.2054021747264,0.4092013434292217,7.80782767688032,23.81746475625389,690.6437229398803,1.0,1.0,1.0,1.0,6.422625941484182,190.60499241561615,0.0,8.408064586403691,1.9780507882482363,0.0,2,0.0,3,0.7509568515396371,0.15124070732635428,2.1373693553807915,1.0,1.6882544655059455,0.3800838859766915,0.652864358519522,1965.0,1.0,2.0,529.0,0.619193775689959,1.0,1.0,94.60470809013724,0.0,0.0,0.0,0.0,0.0,1.0,0.3665872579801151,6.937473045838318,0.5518843589038117,0.3406467264013427,0.23839639174430136,232238.62,228948.99999999997
336,337,0.6159494391103078,0.835276454804592,22.489794837934088,15.005160060947745,1.0,1.0,0.6133590589690368,0.7588512861593052,0.06153894440969523,0.0,0.3549944101032874,0.5441948822855746,0.20372710578866687,1.0,0.5971179531423054,9,3.9915166332550287,2005,2006,0.3320895852215092,0.10175620650127012,0.7451240310077519,0.5093824373091514,0.5326670269760054,19.617634315725955,0.28124598090368064,0.8604227150642699,1.0,0.3425801316202462,0.7988616595951029,0.6584141087637657,0.5119171436967562,216.2054021747264,0.7466986658418981,0.0,73.86538487082521,858.8417963514759,1.0,1.0,1.0,1.0,6.550811989651116,0.0,0.0,8.500242990693497,0.993439755709873,0.0,2,0.0,3,0.7509568515396371,0.4710952510220258,2.2619679586369292,1.0,0.9033340706689312,0.3800838859766915,0.652864358519522,2005.0,1.0,3.0,676.0,0.619193775689959,1.0,1.0,40.21242603440979,10.987816971462347,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.5479553109841369,0.3406467264013427,0.23839639174430136,369507.53,377425.0000000003
337,338,0.6159494391103078,0.835276454804592,19.724782431239145,14.006691697616539,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.2494921198550069,0.5441948822855746,0.20372710578866687,1.0,0.5971179531423054,7,3.9915166332550287,2002,2003,0.1930695369932758,0.10175620650127012,0.7451240310077519,0.5093824373091514,0.33844266355313474,14.965815369780398,0.28124598090368064,0.8604227150642699,1.0,0.2431117014681501,0.7988616595951029,0.4844312643712882,0.5119171436967562,158.9251145348272,0.7466986658418981,0.0,77.26151928852977,705.5705744633028,1.0,1.0,1.0,1.0,6.383134501250912,0.0,0.0,8.219312263779196,0.993439755709873,0.0,2,0.0,3,0.7509568515396371,0.4710952510220258,2.1373693553807915,1.0,0.0,0.05315609585896617,0.652864358519522,2002.0,0.7201724576553057,2.0,532.0,0.619193775689959,1.0,1.0,42.24570308222521,13.364741563685973,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.4266099601216039,0.3406467264013427,0.23839639174430136,212221.88,213999.0000000001
338,339,0.6159494391103078,0.835276454804592,23.31085006180069,15.003189841240927,1.0,1.0,0.0,0.3700615452625522,0.06153894440969523,0.0,0.2360852638216652,0.5441948822855746,0.20372710578866687,1.0,0.5971179531423054,7,5.3480401495633,1984,1998,0.1930695369932758,0.10175620650127012,0.41278348497941336,0.20273862612078367,0.07510859719519472,0.0,0.28124598090368064,0.8604227150642699,0.35757550041492897,0.2431117014681501,0.7988616595951029,0.4312725858729258,0.3045690368593552,61.17705302039025,0.7466986658418981,0.0,93.10234281340534,571.5399518376125,1.0,1.0,1.0,1.0,6.4235514098136655,0.0,0.0,8.28662967563838,0.993439755709873,0.0,2,0.0,3,0.7509568515396371,0.4710952510220258,2.2619679586369292,1.0,0.0,0.05315609585896617,0.652864358519522,1984.0,0.7201724576553057,2.0,440.0,0.619193775689959,1.0,1.0,28.982826418152538,10.276091975626423,0.0,0.0,0.0,0.0,1.0,0.3665872579801151,6.315041252349945,0.3122112676568485,0.3406467264013427,0.23839639174430136,208418.81,202499.00000000003
339,340,0.6159494391103078,0.835276454804592,18.995526230107824,14.6990647804717,1.0,1.0,0.6133590589690368,0.3700615452625522,0.0,0.0,0.1501969798772637,0.059575981342091314,0.20372710578866687,1.0,0.5971179531423054,6,5.3480401495633,1958,1998,0.3320895852215092,0.10175620650127012,0.41278348497941336,0.20273862612078367,0.33844266355313474,18.476517160157076,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.12276073801940103,0.3864276002912658,0.3151017774102625,0.2381654567427496,126.05359492568144,0.7466986658418981,0.0,71.02686759645945,574.4438007369464,1.0,0.4298306549196964,1.0,0.4611013529285492,6.2062445895240685,0.0,0.0,7.927614485943898,0.0,0.0,1,0.0,3,0.7509568515396371,0.15124070732635428,1.996577271664096,1.0,0.0,0.05315609585896617,0.652864358519522,1958.0,0.2815341034334399,1.0,297.0,0.619193775689959,1.0,1.0,0.0,0.0,0.0,0.0,27.116321972863307,0.0,1.0,0.5636577379322931,0.0,0.4752502738954803,0.3406467264013427,0.23839639174430136,148209.28,154999.0
340,341,1.0,0.835276454804592,22.323329334894943,15.010734092875873,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.30246020025902765,0.5441948822855746,0.20372710578866687,1.0,0.9109864570094044,8,3.9915166332550287,2002,2002,0.1930695369932758,0.10175620650127012,0.7451240310077519,0.5093824373091514,0.07510859719519472,0.0,0.28124598090368064,0.8604227150642699,1.0,0.2431117014681501,0.7988616595951029,0.3151017774102625,0.33814574729440816,0.0,0.7466986658418981,0.0,91.54534751171836,470.19014167323763,1.0,1.0,1.0,1.0,6.052735433871268,1101.303336025461,0.0,8.491051003797118,0.0,0.0,2,1.0688365163293567,4,0.7509568515396371,0.4710952510220258,2.3737528169215443,1.0,0.0,0.05315609585896617,0.652864358519522,2002.0,1.0,2.0,431.0,0.619193775689959,1.0,1.0,33.562109237553464,0.0,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.3985768956890823,0.3406467264013427,0.23839639174430136,219445.42,202899.0000000001
341,342,0.6159494391103078,0.3533804490223704,17.867914092811773,13.819883271522315,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.23213108000006746,0.059575981342091314,0.20372710578866687,1.0,0.5971179531423054,4,3.280099946274237,1950,1950,0.1930695369932758,0.10175620650127012,0.41278348497941336,0.0423390186915888,0.07510859719519472,0.0,0.0,0.20903986267404154,0.35757550041492897,0.12276073801940103,0.3864276002912658,0.3151017774102625,0.33814574729440816,0.0,0.7466986658418981,0.0,76.94566850819272,363.4176130219509,1.0,0.5456464387304844,1.0,1.0,5.925450395377236,0.0,0.0,7.474127851142107,0.0,0.0,1,0.0,2,0.7509568515396371,0.15124070732635428,1.6439950469499185,1.0,0.0,0.05315609585896617,0.04364731771546128,1950.0,0.2815341034334399,1.0,294.0,0.619193775689959,1.0,0.0,50.14704650980279,0.0,5.690969118931504,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.5563286261418102,0.3406467264013427,0.23839639174430136,83791.49,81999.00000000007
342,343,0.2608449645349809,0.835276454804592,20.650439520492586,13.857626037344751,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.1501969798772637,0.5441948822855746,0.20372710578866687,0.08931325707393664,0.5971179531423054,3,3.280099946274237,1949,1950,0.1930695369932758,0.10175620650127012,0.4822753054101222,0.23710915887850464,0.33844266355313474,25.06979523192143,0.1511464057902108,0.8604227150642699,0.0,0.0,0.2784285935360484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17914732491157975,0.28836692795102514,0.0,0.4611013529285492,6.0880235770571325,0.0,0.0,7.735277125897173,0.0,0.0,2,0.0,2,1.2485432885551504,0.15124070732635428,1.996577271664096,1.0,0.0,0.05315609585896617,0.20214179159631868,1949.0,0.2815341034334399,2.0,400.0,0.619193775689959,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.3122112676568485,0.3406467264013427,0.23839639174430136,86033.53,87499.0
343,344,0.725922284361662,0.835276454804592,18.43703443017585,13.935689060193727,1.0,1.0,0.6133590589690368,0.3700615452625522,0.0,0.0,0.3583650831833354,0.5441948822855746,0.20372710578866687,0.9357697639520944,0.5971179531423054,9,3.9915166332550287,2005,2005,0.3320895852215092,0.10175620650127012,0.4105873155640172,0.2093606210149358,0.33844266355313474,32.809471166025766,0.38207453014262427,0.8604227150642699,1.0,0.3425801316202462,0.7988616595951029,0.3151017774102625,0.5119171436967562,13.847998063094455,0.7466986658418981,0.0,125.70762736623651,764.844771922032,1.0,1.0,1.0,1.0,6.4521122575843,0.0,0.0,8.334351644481796,0.0,0.0,2,0.0,2,0.7509568515396371,1.0,1.996577271664096,1.0,0.9033340706689312,0.6854473417613698,0.652864358519522,2005.0,0.7201724576553057,2.0,564.0,0.619193775689959,1.0,1.0,77.91115128104146,13.175560815118244,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.4198462308763044,0.3406467264013427,0.23839639174430136,267746.8,265998.99999999994
344,345,0.2961646657047651,0.3712831927722702,12.818315300699705,11.341974661310866,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.0,0.5441948822855746,0.20372710578866687,0.9357697639520944,0.9109864570094044,5,2.539439352456417,1976,1976,0.1930695369932758,0.10175620650127012,0.8454083769633508,0.5881419293521305,0.07510859719519472,0.0,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.2431117014681501,0.7988616595951029,0.3151017774102625,0.2381654567427496,42.607973994904704,0.4092013434292217,8.894218776635464,32.941255775699574,280.1368742305359,1.0,0.4298306549196964,1.0,1.0,5.576317907161443,683.2608837558731,0.0,7.817947374791709,0.0,0.0,1,1.0688365163293567,3,0.7509568515396371,0.15124070732635428,1.6439950469499185,1.0,0.0,0.05315609585896617,0.652864358519522,1976.0,0.2815341034334399,1.0,336.0,0.619193775689959,1.0,1.0,40.799172912457216,0.0,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.3985768956890823,0.3406467264013427,0.23839639174430136,83661.9,84999.0
345,346,0.3283668400124045,0.835276454804592,18.810500909069688,13.23551875913326,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.09455400648324376,0.5431057321602576,0.20372710578866687,1.0,0.3001068753731476,6,3.9915166332550287,1939,1950,0.1930695369932758,0.10175620650127012,0.4105873155640172,0.2093606210149358,0.07510859719519472,0.0,0.1511464057902108,0.8604227150642699,0.21118124875737185,0.12276073801940103,0.7988616595951029,0.3151017774102625,0.33814574729440816,0.0,0.7466986658418981,0.0,91.82475395084886,472.32233773369035,1.0,0.5456464387304844,1.0,1.0,6.036404152905552,718.7689886877243,0.0,8.252221876476442,0.0,0.0,1,0.0,3,0.7509568515396371,0.0,1.996577271664096,1.0,0.9033340706689312,0.3800838859766915,0.20214179159631868,1939.0,0.2815341034334399,1.0,312.0,0.619193775689959,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.40531572922458375,0.3406467264013427,0.23839639174430136,139534.47,140199.00000000006
346,347,0.6159494391103078,0.835276454804592,20.650439520492586,14.767033623785133,1.0,1.0,0.6133590589690368,0.3700615452625522,0.09408805143672727,0.0,0.1501969798772637,0.5441948822855746,0.20372710578866687,1.0,0.5971179531423054,6,6.000032503916834,1960,1998,0.3320895852215092,0.10175620650127012,0.4105873155640172,0.2093606210149358,0.07510859719519472,0.0,0.1511464057902108,0.7401674378623554,0.35757550041492897,0.12276073801940103,0.7988616595951029,0.4312725858729258,0.25477761913058,112.38006288351015,0.7466986658418981,0.0,58.90596455639077,466.3487430965872,1.0,0.4298306549196964,1.0,1.0,6.025311889429224,0.0,0.0,7.634085157994223,0.0,0.0,1,0.0,2,0.7509568515396371,0.15124070732635428,1.834658572423144,1.0,0.0,0.05315609585896617,0.652864358519522,1960.0,0.7201724576553057,1.0,301.0,0.619193775689959,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4919871794871794,10.498739543376855,0.3947551532040836,0.3406467264013427,0.23839639174430136,144743.95,151499.00000000003
347,348,0.6159494391103078,0.835276454804592,20.650439520492586,15.515846125843105,1.0,1.0,0.6133590589690368,0.3700615452625522,0.0,0.0,0.1501969798772637,0.5441948822855746,0.20372710578866687,1.0,0.5971179531423054,6,3.9915166332550287,1960,1960,0.1930695369932758,0.10175620650127012,0.41278348497941336,0.20273862612078367,0.33844266355313474,7.671208193016914,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.12276073801940103,0.7988616595951029,0.3151017774102625,0.25477761913058,218.7803725572386,0.7466986658418981,0.0,36.57831458864615,682.1514779499092,1.0,1.0,1.0,0.4611013529285492,6.354199808411428,0.0,0.0,8.171273164017407,0.993439755709873,0.0,2,0.0,3,0.7509568515396371,0.15124070732635428,1.996577271664096,1.0,1.6882544655059455,0.3800838859766915,0.652864358519522,1960.0,0.2815341034334399,2.0,498.0,0.619193775689959,1.0,1.0,0.0,9.643047742390495,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.34846109111630025,0.3406467264013427,0.23839639174430136,163768.64,157498.99999999994
348,349,0.2961646657047651,0.835276454804592,12.818315300699705,11.227962404311818,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.3583650831833354,0.5441948822855746,0.20372710578866687,0.13075564039060794,0.9109864570094044,7,3.9915166332550287,2003,2004,0.1930695369932758,0.10175620650127012,0.7451240310077519,0.26321938022626656,0.5326670269760054,14.51135102106607,0.28124598090368064,0.8604227150642699,1.0,0.2431117014681501,0.7988616595951029,0.3151017774102625,0.5119171436967562,124.20502891008822,0.7466986658418981,0.0,34.73741996218293,382.37040024838683,1.0,1.0,1.0,1.0,5.851518692976095,1035.5639691980828,0.0,8.290482232791447,0.993439755709873,0.0,2,1.0688365163293567,2,0.7509568515396371,0.4710952510220258,1.996577271664096,1.0,0.0,0.05315609585896617,1.0,2003.0,0.7201724576553057,2.0,474.0,0.619193775689959,1.0,1.0,0.0,7.765584678356642,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.3670393329663209,0.3406467264013427,0.23839639174430136,187346.12,153999.00000000003
349,350,1.0,0.835276454804592,17.09126033006745,15.871461002767761,1.0,1.0,1.1885093433059368,0.3700615452625522,0.0,0.0,0.3583650831833354,0.5441948822855746,0.20372710578866687,1.0,0.9109864570094044,9,3.9915166332550287,2005,2006,0.3320895852215092,0.10175620650127012,0.8454083769633508,0.5881419293521305,0.33844266355313474,38.276454550960985,0.38207453014262427,0.8604227150642699,1.0,0.3425801316202462,0.7988616595951029,0.3151017774102625,0.5119171436967562,235.64010420963902,0.7466986658418981,0.0,57.20888653907272,829.7790559175627,1.0,1.0,1.0,1.0,6.5215499192530455,1057.8765676015635,0.0,8.942996433833658,0.993439755709873,0.0,2,1.0688365163293567,4,0.7509568515396371,1.0,2.475141779355973,1.0,1.6882544655059455,0.6854473417613698,0.652864358519522,2006.0,1.0,3.0,706.0,0.619193775689959,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.4182106666622809,1.0,0.3426060619158826,452591.3,437152.99999999965
350,351,0.725922284361662,0.835276454804592,19.36227900987446,13.661634060224069,1.0,1.0,0.6133590589690368,0.3700615452625522,0.0,0.0,0.3583650831833354,0.5441948822855746,0.20372710578866687,0.9357697639520944,0.5971179531423054,9,3.9915166332550287,2007,2007,0.3320895852215092,0.10175620650127012,0.4105873155640172,0.2093606210149358,0.33844266355313474,25.79817650520197,0.38207453014262427,0.8604227150642699,1.0,0.3425801316202462,0.7988616595951029,0.3151017774102625,0.33814574729440816,0.0,0.7466986658418981,0.0,134.97635642141634,838.0409974795588,1.0,1.0,1.0,1.0,6.529975951326858,0.0,0.0,8.465095839654198,0.0,0.0,2,0.0,2,0.7509568515396371,1.0,1.996577271664096,1.0,0.9033340706689312,0.3800838859766915,0.652864358519522,2007.0,0.7201724576553057,2.0,617.0,0.619193775689959,1.0,1.0,44.78158524833414,11.326811899915313,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.6526296338257284,1.0,0.3426060619158826,317031.2,318059.9999999999
351,352,0.725922284361662,0.835276454804592,22.845112785488528,12.80688485910236,1.0,1.0,0.6133590589690368,0.5605995119256322,0.0,0.6420771533588145,0.2692343236597346,0.5441948822855746,0.20372710578866687,1.0,0.5971179531423054,7,3.9915166332550287,1986,1986,0.1930695369932758,0.10175620650127012,0.41278348497941336,0.20273862612078367,0.07510859719519472,0.0,0.1511464057902108,0.8604227150642699,1.0,0.2431117014681501,0.7988616595951029,0.6584141087637657,0.5119171436967562,195.2496567720057,0.7466986658418981,0.0,51.80646120908917,672.0221425118926,1.0,0.5456464387304844,1.0,1.0,6.341362436365495,0.0,0.0,8.15000073704993,0.993439755709873,0.0,1,1.0688365163293567,2,0.7509568515396371,0.4710952510220258,1.996577271664096,1.0,0.9033340706689312,0.3097993782641732,0.652864358519522,1986.0,0.7201724576553057,2.0,445.0,0.619193775689959,1.0,1.0,0.0,13.916248682084785,0.0,0.0,23.91679511414317,0.0,1.0,0.5636577379322931,0.0,0.4893250321151196,0.3406467264013427,0.1736317399365738,203194.3,189999.00000000012
352,353,0.3283668400124045,0.835276454804592,17.867914092811773,13.994180254900273,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.10204895263705127,0.0,0.20372710578866687,1.0,0.3001068753731476,5,4.679500293717144,1941,1950,0.1930695369932758,0.10175620650127012,0.7451240310077519,0.5093824373091514,0.07510859719519472,0.0,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.12276073801940103,0.3864276002912658,0.4312725858729258,0.26501713079587835,65.8550332856368,0.5479232587924214,10.168215627553671,0.0,316.5265960177993,1.0,0.4298306549196964,0.0,1.0,5.6847658694804375,584.3922254968866,0.0,7.816835116572088,0.0,0.7108952872991392,1,0.0,3,0.7509568515396371,0.15124070732635428,1.834658572423144,1.0,0.0,0.05315609585896617,0.20214179159631868,1941.0,0.2815341034334399,1.0,200.0,0.619193775689959,0.1342419909312115,1.0,16.875362129943632,0.0,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.4453232819412927,0.15209981446692444,0.23839639174430136,93410.24,94999.00000000006
353,354,0.0,0.3712831927722702,17.867914092811773,13.85137604623064,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.10473104244319592,0.5441948822855746,0.20372710578866687,1.0,0.5971179531423054,6,6.000032503916834,1928,2003,0.1930695369932758,0.10175620650127012,0.7451240310077519,0.5093824373091514,0.07510859719519472,0.0,0.1511464057902108,0.7401674378623554,0.21118124875737185,0.12276073801940103,0.7988616595951029,0.3151017774102625,0.33814574729440816,0.0,0.7466986658418981,0.0,70.6244293516887,320.13218058638137,1.0,0.5456464387304844,1.0,1.0,5.8057156233411815,0.0,0.0,7.284223343810455,0.0,0.0,1,0.0,2,0.7509568515396371,0.15124070732635428,1.834658572423144,1.0,0.0,0.05315609585896617,0.20214179159631868,2005.0,0.2815341034334399,2.0,484.0,0.619193775689959,1.0,1.0,28.6278314789307,0.0,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.4447931120336967,0.3406467264013427,0.23839639174430136,102271.74,105898.99999999996
354,355,0.3283668400124045,0.835276454804592,17.867914092811773,13.819883271522315,1.0,1.0,0.0,0.0,0.0,0.0,0.14374979808081284,0.5441948822855746,0.20372710578866687,1.0,0.3001068753731476,6,3.9915166332550287,1940,2000,0.1930695369932758,0.10175620650127012,0.41278348497941336,0.2093606210149358,0.07510859719519472,0.0,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.12276073801940103,0.7988616595951029,0.3151017774102625,0.26501713079587835,94.03237689756091,0.7466986658418981,0.0,65.66172386862878,458.65248831991204,1.0,1.0,1.0,1.0,6.191754612177997,472.7242446387282,0.0,8.266408874132837,0.0,0.0,1,0.0,2,0.7509568515396371,0.15124070732635428,1.996577271664096,1.0,1.6882544655059455,0.3800838859766915,0.652864358519522,1940.0,0.2815341034334399,1.0,240.0,0.619193775689959,1.0,1.0,0.0,0.0,11.084837292642527,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.40482891865073095,0.3406467264013427,0.23839639174430136,148339.94,139998.9999999999
355,356,0.6159494391103078,0.835276454804592,25.51931481121273,14.476310645348086,1.0,1.0,1.1885093433059368,0.3700615452625522,0.0,0.0,0.2494921198550069,0.5441948822855746,0.20372710578866687,1.0,0.5971179531423054,6,3.9915166332550287,1995,1995,0.1930695369932758,0.10175620650127012,0.7451240310077519,0.5093824373091514,0.07510859719519472,0.0,0.28124598090368064,0.7401674378623554,1.0,0.2431117014681501,1.0,0.3151017774102625,0.3045690368593552,84.47413100896283,0.4092013434292217,11.163727970866175,47.59197677338204,568.2187145081144,1.0,1.0,1.0,1.0,6.196827272595894,0.0,0.0,7.912217095614313,0.993439755709873,0.0,2,0.0,3,0.7509568515396371,0.4710952510220258,1.996577271664096,1.0,0.0,0.05315609585896617,0.652864358519522,1995.0,0.7201724576553057,2.0,521.0,0.619193775689959,1.0,1.0,0.0,7.602879823094313,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.4794612378169566,0.3406467264013427,0.23839639174430136,174546.97,177498.99999999997
356,357,0.6159494391103078,0.835276454804592,20.474206319833534,14.034187809164125,1.0,1.0,0.6133590589690368,0.3700615452625522,0.0,0.0,0.2419415683291193,0.5441948822855746,0.20372710578866687,1.0,0.5971179531423054,6,4.679500293717144,1992,1992,0.1930695369932758,0.10175620650127012,0.4820808924107353,0.2928110524177163,0.33844266355313474,14.51135102106607,0.1511464057902108,0.8604227150642699,1.0,0.2431117014681501,0.7988616595951029,0.3151017774102625,0.5119171436967562,122.18954532979777,0.7466986658418981,0.0,68.8614773483075,550.7367362548504,1.0,0.5456464387304844,1.0,1.0,6.175671725850773,0.0,0.0,7.87767582167711,0.993439755709873,0.0,2,0.0,3,0.7509568515396371,0.4710952510220258,1.996577271664096,1.0,0.0,0.05315609585896617,0.652864358519522,1992.0,0.7201724576553057,2.0,400.0,0.619193775689959,1.0,1.0,31.064436786188264,7.602879823094313,0.0,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.5628257344940393,0.3406467264013427,0.23839639174430136,162491.53,172998.99999999985
357,358,0.725922284361662,0.3712831927722702,14.617779902928225,12.339959494590271,1.0,1.0,0.0,0.3700615452625522,0.0,0.0,0.0,0.5441948822855746,0.20372710578866687,0.9357697639520944,0.5971179531423054,5,3.9915166332550287,1976,1976,0.1930695369932758,0.10175620650127012,0.8454083769633508,0.5881419293521305,0.07510859719519472,0.0,0.1511464057902108,0.8604227150642699,1.0,0.2431117014681501,0.7988616595951029,0.3151017774102625,0.3045690368593552,167.75857269938788,0.7466986658418981,0.0,42.62258096431835,544.0564094957987,1.0,0.4298306549196964,1.0,1.0,6.159227157655896,0.0,0.0,7.850872292076021,0.993439755709873,0.0,1,1.0688365163293567,3,0.7509568515396371,0.15124070732635428,1.996577271664096,1.0,0.9033340706689312,0.0,0.652864358519522,1976.0,1.0,2.0,528.0,0.619193775689959,1.0,1.0,81.99511003476245,14.787780880726734,0.0,0.0,0.0,0.0,0.2535468872571698,0.5636577379322931,0.0,0.4794612378169566,0.3406467264013427,0.23839639174430136,137561.8,133999.00000000006
358,359,0.5112047837575301,0.835276454804592,23.472887595947316,13.396651927567392,1.0,1.0,0.6133590589690368,0.3700615452625522,0.0,0.0,0.2692343236597346,0.5441948822855746,0.20372710578866687,1.0,0.5148237106543889,5,3.280099946274237,1958,1958,0.3320895852215092,0.10175620650127012,0.41278348497941336,0.6872429906542056,0.33844266355313474,15.404333371845743,0.1511464057902108,0.8604227150642699,0.35757550041492897,0.12276073801940103,0.7988616595951029,0.4844312643712882,0.25477761913058,78.22336277609796,0.5479232587924214,9.492405315437363,59.51462372386939,510.47700818229555,1.0,1.0,1.0,0.3397927172213123,6.287055340911393,0.0,0.0,8.060287194759908,0.0,0.7108952872991392,1,0.0,3,0.7509568515396371,0.4710952510220258,1.996577271664096,0.5993270685597503,0.0,0.05315609585896617,1.0,1958.0,0.2815341034334399,1.0,288.0,0.619193775689959,1.0,1.0,38.72395187698285,0.0,16.508941914964144,0.0,0.0,0.0,1.0,0.5636577379322931,0.0,0.4749408307484934,0.3406467264013427,0.1736317399365738,127720.14,129999.00000000006
